7.137475158003753206e-01 -7.004030865785737525e-01
8.118245322337165337e-01 -5.839014718798944958e-01
9.194703585021084535e-01 -3.931593313607146256e-01
9.445082402118784026e-01 -3.284877230154281680e-01
-4.602212858305727572e-01 -8.878042397220539117e-01
2.693933706167999168e-02 -9.996370702003188891e-01
3.399445283352485192e-01 -9.404454889332637402e-01
4.322781064515158755e-01 -9.017403388352391858e-01
9.917366766873519923e-01 -1.282901559478618059e-01
6.820855211818650510e-01 -7.312724128490446507e-01
9.791325217470794318e-01 2.032227961061580102e-01
4.188627863522237371e-01 -9.080495395127137215e-01
-5.479271660687896894e-02 9.984977507269799935e-01
-4.144552481738463245e-01 -9.100696936285459504e-01
-9.959103739303577507e-01 -9.034670496423788388e-02
6.670582789875348917e-01 -7.450055385258473883e-01
9.939633076165713677e-01 -1.097130033857656728e-01
9.508642043292890866e-01 -3.096082442785202393e-01
-7.802313049488980301e-01 6.254910956822163914e-01
9.913071192439553148e-01 -1.315682155243076135e-01
-6.074272707398533644e-01 7.943752959159371407e-01
-2.243127745116774499e-02 9.997483872414641981e-01
-9.714715214461623338e-01 2.371562417881478979e-01
-5.378291518147759742e-01 -8.430538556095918956e-01
6.209255027924881487e-01 -7.838695809775346746e-01
6.028415306508247973e-01 -7.978609458562128109e-01
9.849756875433745007e-01 1.726930657219817311e-01
-2.167421217260658284e-01 -9.762288935847387439e-01
-7.105584683475947294e-01 -7.036381620261370484e-01
-1.877753694225733072e-01 9.822119988262290047e-01
-5.193091163738512428e-01 8.545864740627537870e-01
6.000683475267679645e-01 -7.999487347927328740e-01
-8.117362227578828193e-01 -5.840242329413779521e-01
5.018868988431253175e-01 8.649332579856265912e-01
-9.575336580125389796e-01 2.883215111175822520e-01
6.640196870750959546e-01 -7.477150895740245495e-01
-9.510389131567510423e-01 3.090711660146021611e-01
-8.422307618649145233e-01 5.391171892719111014e-01
7.203746637230019623e-01 -6.935851381524633652e-01
-3.453297232378426673e-01 -9.384814234967440161e-01
7.995078055962259178e-01 -6.006556990412289521e-01
6.664035868805135987e-01 -7.455912146697986076e-01
-4.988832822734515227e-01 -8.666691817920305629e-01
6.743860763022939278e-04 9.999997726016841559e-01
9.362253300237840525e-01 3.514002439126310828e-01
3.482616105805910189e-01 -9.373973813681222289e-01
-7.534116231436492894e-01 -6.575491815157644693e-01
-8.785531028496218475e-01 4.776446853816148641e-01
-9.726028351568573038e-01 2.324730630521374408e-01
3.520720115962279739e-01 9.359729155539627810e-01
3.672731703108662593e-01 -9.301131212760119782e-01
7.070874174159338388e-01 -7.071261444269083540e-01
-8.493263083199760199e-01 -5.278681861938272490e-01
-9.261263590772402798e-01 3.772134237037894078e-01
7.656716170658700582e-01 -6.432316649697336075e-01
-9.448184352003228259e-01 3.275944512741530423e-01
1.212023256226014839e-01 -9.926278236396927079e-01
-1.897694063068333659e-01 -9.818286879236886033e-01
9.982849669258222480e-01 -5.854165021512374584e-02
5.617546921155146533e-01 8.273038534215849671e-01
-9.041785240299980986e-01 -4.271547690040861656e-01
-5.557446914695450824e-01 -8.313530164156620605e-01
7.516366496776747397e-01 -6.595774002051013607e-01
-4.852677720358898883e-01 -8.743655925431441656e-01
6.357614948671409527e-01 7.718855625313238988e-01
-9.882164538539360832e-01 -1.530628639884650533e-01
9.980482088583744193e-01 -6.244816085835220437e-02
-6.638439684920027783e-01 7.478711021939468129e-01
-9.823687651697762258e-01 1.869534948023411358e-01
9.888820489835188632e-02 9.950985493567868767e-01
-1.904204803267293411e-01 -9.817026233397452284e-01
4.543135280243846830e-01 -8.908418592848208473e-01
-9.880402713003424431e-01 -1.541960514693732354e-01
-6.493839443623232732e-01 7.604607108880978572e-01
9.614101467371638510e-01 -2.751191192026193333e-01
5.953880680166326878e-01 -8.034382667407754530e-01
-8.776670545213789421e-01 -4.792708434776381532e-01
2.663873932833556446e-01 -9.638660470727760110e-01
-7.527355830670658943e-01 -6.583229769533220921e-01
6.538316802221246782e-01 7.566400292992125909e-01
9.999633340727202002e-01 8.563323546927681384e-03
9.270906717808868880e-01 -3.748371463674109449e-01
9.078580624570786739e-01 -4.192776388405169419e-01
8.024112052817164997e-01 5.967715288436127308e-01
7.515466078520403048e-01 6.596799953205277900e-01
-7.525166727233902897e-01 6.585731981134047563e-01
3.412481305946158949e-01 9.399732514096770242e-01
2.086774736586442525e-01 -9.779845152084187809e-01
-7.121334499652794137e-02 -9.974611067577550116e-01
-9.145981446817308402e-01 -4.043639867059573567e-01
5.539728442316551593e-01 -8.325347367250752750e-01
-9.925923680987445152e-01 -1.214923486978770201e-01
8.091872107593316432e-01 5.875508981726885738e-01
5.844160603976944479e-01 -8.114541689764360743e-01
1.256935514360602024e-01 -9.920691161040093853e-01
-9.783701657944600116e-01 2.068618347673657210e-01
2.228066352882364376e-01 9.748626586712277886e-01
8.025014373334606876e-01 -5.966501848468075409e-01
9.699337599008024391e-01 2.433690641899511065e-01
-6.496042662646795973e-01 -7.602725151225232514e-01
9.801540833919796247e-01 -1.982371630396993489e-01
7.808520424354095102e-01 -6.247160057373666309e-01
-9.695535805619374115e-01 -2.448792649848632041e-01
8.403889159383979290e-01 5.419838281423943194e-01
2.829426959326206692e-01 -9.591368154848298744e-01
